club,id,createdAt,favorites,retweets,text
ManCity,1599342755125202946,2022-12-04 10:00:01+00:00,1062,46,Back in league action! 🤩  Stay up to date on today's encounter with Brighton and Hove Albion on our app ⤵️
ManCity,1599146189936504832,2022-12-03 20:58:57+00:00,120830,4199,Proud. 💙 https://t.co/pYsgatpF5P
ManCity,1599137999429984256,2022-12-03 20:26:24+00:00,54345,3069,GET IN! 🕷️🇦🇷 https://t.co/EpVCRCIoa3
ManCity,1599135523368448002,2022-12-03 20:16:33+00:00,42767,2276,ALVAREZZZZ!!!! 🕷️🇦🇷 https://t.co/8DQrJLQzOY
ManCity,1599134716166574080,2022-12-03 20:13:21+00:00,18460,798,That winning feeling! 🤩🇦🇷 https://t.co/6vtutSqxNG
ManCity,1599122990351798272,2022-12-03 19:26:45+00:00,8303,240,In control! 👌🇦🇷 https://t.co/jfQOTfY1mb
ManCity,1599106638069129216,2022-12-03 18:21:47+00:00,3638,146,🙌 @julianalvarezzz starts! 🇦🇷 https://t.co/Tjp7bg9mu0
ManCity,1599088945568002049,2022-12-03 17:11:28+00:00,7357,238,Through to the quarter-finals! 👏🇳🇱 https://t.co/FokUzhF0Sd
ManCity,1599072667541409792,2022-12-03 16:06:47+00:00,1031,72,Our U18s defeated Wolves 8️⃣-0️⃣ today! 👏  Watch the full match replay here and then tell us which goal was your favourite ⬇️
ManCity,1599067179722240000,2022-12-03 15:44:59+00:00,3994,146,Battling it out! 💪🇳🇱 https://t.co/zQ0Sf7ezk6
ManCity,1599055866979753984,2022-12-03 15:00:02+00:00,1051,57,Putting the work in ahead of tomorrow! 💪  #ManCity | @okx https://t.co/K8zxHEHVlx
ManCity,1599043482005692416,2022-12-03 14:10:49+00:00,982,53,🇳🇱 @NathanAke starts! 💪 https://t.co/25XOjtJE4d
ManCity,1599029434748530688,2022-12-03 13:15:00+00:00,2780,109,Ready for tomorrow night! 💪🏴󠁧󠁢󠁥󠁮󠁧󠁿 https://t.co/OzVJBcr334
ManCity,1599025710177271809,2022-12-03 13:00:12+00:00,6660,215,Wholesome content! 💙 https://t.co/B6tPYi6fP2
ManCity,1599010766056984577,2022-12-03 12:00:49+00:00,432,29,LIVE NOW! Watch here 👇  CITY+ ➡️ https://t.co/tEeuM2HUsv Recast ➡️ https://t.co/nZeoLMdUJb https://t.co/V5ReTd5bQO
ManCity,1599010141118029825,2022-12-03 11:58:20+00:00,683,38,All of the best bits from our FA Cup victory over Manchester United earlier this year! 🏆 💙  Get your tickets to next weekend's derby day at the Etihad ⬇️
ManCity,1598995468398120960,2022-12-03 11:00:02+00:00,1227,95,Our Dutch defender's best bits in City blue so far! 💪 @NathanAke 💙 https://t.co/8c1nUr30Nc
ManCity,1598985591407841280,2022-12-03 10:20:47+00:00,1851,111,"#OTD in 2019, Rodrigo scored this beauty against Burnley! 🚀  Do you remember what the final score was? 🤔 https://t.co/WsRB55WT4k"
ManCity,1598974668924297216,2022-12-03 09:37:23+00:00,717,40,𝗟𝗜𝗩𝗘 𝗙𝗢𝗢𝗧𝗕𝗔𝗟𝗟  🆚 City v Wolves 🏆 Premier League U18 📆 Today ⏰ 12pm GMT  How to watch 👇 CITY+ ➡️ https://t.co/tEeuM2pLen Recast ➡️ https://t.co/nZeoLLVLv3 https://t.co/2b8YoJq77l
ManCity,1598789478864326694,2022-12-02 21:21:30+00:00,5372,167,Into the last 16!🇨🇭👏 https://t.co/znOzbhMTua
ManCity,1598775085934026752,2022-12-02 20:24:18+00:00,9271,259,E d e r s o n 🧤🇧🇷 https://t.co/1XX1SvxSBS
ManCity,1598742321993916416,2022-12-02 18:14:07+00:00,1273,78,Ederson starts for Brazil! 🧤🇧🇷 https://t.co/qCsLBUjHJd
ManCity,1598736645871865860,2022-12-02 17:51:34+00:00,803,44,Manuel Akanji starts for Switzerland! 🤩🇨🇭 https://t.co/AnwSbDF9KA
ManCity,1598724816474972160,2022-12-02 17:04:33+00:00,491,37,"𝘽𝙖𝙘𝙠 𝙖𝙩 𝙩𝙝𝙚 𝙀𝙩𝙞𝙝𝙖𝙙 🏟  Three years on from the first professional Women's Manchester derby, @stephhoughton2 and Laura Coombs return to the Etihad Stadium ahead of next Sunday's showdown with United! 👊"
ManCity,1598723205077893121,2022-12-02 16:58:09+00:00,4508,189,"Congratulations to Cancelo, @BernardoCSilva &amp; @rubendias, who reach the knockout stages of the World Cup with Portugal! 💪🇵🇹 https://t.co/vRZ7WYa5Vs"
ManCity,1598701095676792832,2022-12-02 15:30:18+00:00,371,28,"""We use football to educate the children in the community, and we talk about the importance of handwashing, safe water and staying away from germs.” - Albert, Young Leader, Cape Coast.  Choose your #WaterHeroes 💧⚽️ @Xylem   Vote now! 👇"
ManCity,1598681844605767680,2022-12-02 14:13:48+00:00,839,58,Cancelo starts for Portugal in their final group stage game of the World Cup! 🇵🇹 https://t.co/PBsn4T3wAQ
ManCity,1598678634973335560,2022-12-02 14:01:03+00:00,1681,96,𝗙𝗜𝗫𝗧𝗨𝗥𝗘 𝗨𝗣𝗗𝗔𝗧𝗘  🆚 Chelsea 🏆 FA Cup 📆 Sunday 8th January ⏰ 16:30 GMT
ManCity,1598674416438845440,2022-12-02 13:44:17+00:00,362,30,"Bunny Shaw has been nominated for another award, November's @PFA Fans' Player of the Month award! 🎉  Get voting 👏⤵️ https://t.co/RMTtYLyhVP"
ManCity,1598669357877702659,2022-12-02 13:24:11+00:00,1850,131,Cancelo teaches young fans the trivela pass! 🪄✨ https://t.co/eKSe2lAC5c
ManCity,1598655887601676288,2022-12-02 12:30:39+00:00,1511,73,November's goals certainly didn't disappoint! 🤩  @Xylem | Raining Goals ☔️⚽️ https://t.co/cbywnI7RPt
ManCity,1598649260144197632,2022-12-02 12:04:19+00:00,417,30,Get voting for Gareth Taylor! 👏⤵️ https://t.co/WwrSAaFC0h
ManCity,1598633938947293189,2022-12-02 11:03:26+00:00,499,39,"Vote for Bunny Shaw, who has been nominated for November's @BarclaysWSL Player of the Month Award! 🏅🗳 https://t.co/fR4Jk48Eux https://t.co/VSw0kWj4lN"
ManCity,1598629479592517632,2022-12-02 10:45:43+00:00,406,30,"TAYLOR 💬 Lauren's (Hemp) close, back training with us last couple of days so we’ll give her another 24 hours. The temptation is to want to have these players back, same with Vicky (Losada).  #ManCity"
ManCity,1598628868574806022,2022-12-02 10:43:18+00:00,416,25,"TAYLOR 💬 We're looking forward to (playing at home). The support has been amazing at home and away. That's been a big thing for us and the players, the importance of our supporters.  #ManCity"
ManCity,1598628409235722240,2022-12-02 10:41:28+00:00,374,22,TAYLOR 💬 [On Brighton] They're a difficult team to play against. They've been in some high scoring games. There are no easy games in the @BarclaysWSL.  #ManCity
ManCity,1598627698712141824,2022-12-02 10:38:39+00:00,399,30,"TAYLOR 💬 The game’s won in both boxes, we’ve had Bunny (Shaw) contributing with good numbers and we’ve been pretty frugal at the other end which is important for any team to be successful.  #ManCity"
ManCity,1598626947432595457,2022-12-02 10:35:39+00:00,433,35,Tune in to Gareth Taylor's press conference ahead of Sunday's @BarclaysWSL clash with Brighton! 🗣  Tap to watch live 👇
ManCity,1598615376375566338,2022-12-02 09:49:41+00:00,1547,72,"As Switzerland gear up for their final group stage game at the World Cup, we take a look at Akanji's impressive start to life at City! 🤩  Tap to read 👇"
ManCity,1598601099971272705,2022-12-02 08:52:57+00:00,11684,509,Join us in wishing @Kalvinphillips a very Happy Birthday! 🥳💙 https://t.co/Uic9RmwMvn
ManCity,1598422167825354753,2022-12-01 21:01:56+00:00,6035,273,Congratulations to Rodrigo and @Laporte who are through to the knockouts of the World Cup with Spain! 🇪🇸 https://t.co/sYIouSK16S
ManCity,1598386515670859778,2022-12-01 18:40:16+00:00,592,35,"""I’ve got so many good memories of watching derbies as a fan and I always look forward to playing in them!"" 💬  We spoke to @_esmemorgan ahead of the Manchester Derby 💪"
ManCity,1598376652022910976,2022-12-01 18:01:04+00:00,559,43,Rodrigo starts for Spain with @Laporte on the bench for their game against Japan 💪 https://t.co/I4Tfgph634
ManCity,1598375017254948868,2022-12-01 17:54:35+00:00,970,54,.@IlkayGuendogan starts for Germany! 🙌 https://t.co/6gAbiXPkOj
ManCity,1598353731644538880,2022-12-01 16:30:00+00:00,1382,51,Sights set on Sunday's home encounter! 🌟💪 https://t.co/cd7PKnaI7Q
ManCity,1598346877992304642,2022-12-01 16:02:46+00:00,483,32,⚽️ 𝗟𝗜𝗩𝗘 𝗙𝗢𝗢𝗧𝗕𝗔𝗟𝗟 𝗖𝗢𝗠𝗜𝗡𝗚 𝗨𝗣 ⚽️  We take on Liverpool in the Conti Cup! 💪  Find out how to watch on CITY+ &amp; @RecastTV 👇
ManCity,1598340553812443138,2022-12-01 15:37:38+00:00,6000,221,Captain KDB! 💪© https://t.co/rZQ5KvyprU
ManCity,1598324756574511105,2022-12-01 14:34:52+00:00,528,44,💪 Steph Houghton on the derby 🎁 Best Boxing Day fixtures 🖼 Carlos Borges visits Ancoats  Plus so much more in our December edition of the City Magazine! ⤵️
ManCity,1598320307898667012,2022-12-01 14:17:11+00:00,550,32,"🎁 𝗔 𝗧𝗶𝗺𝗲 𝗳𝗼𝗿 𝗚𝗶𝘃𝗶𝗻𝗴 🎁  Rodrigo and @SCarsonOfficial give the young people of Manchester the surprise of a lifetime! 🎄  If you'd like to support the campaign, tap below to head to @citcmancity's page 💙"
ManCity,1598318637076586497,2022-12-01 14:10:33+00:00,1275,88,🇧🇪 @KevinDeBruyne captains Belgium in their final group stage match with Croatia this afternoon! 💪 https://t.co/asE06bwlvh
ManCity,1598300895703224320,2022-12-01 13:00:03+00:00,507,32,Throwback to our 2020 Manchester derby victory in the FA Cup! 🔥  Have you got your tickets to the next derby? 🤔 Get them here ⤵️
ManCity,1598293333574557696,2022-12-01 12:30:00+00:00,4991,429,"Oh, looks like our #CityWrapped just landed! 👀💥 https://t.co/g7vN74Nhlb"
ManCity,1598278235376304135,2022-12-01 11:30:00+00:00,2171,157,"#OTD a year ago, @BernardoCSilva scored this stunner against Villa! 😍 🎯  Describe the goal with one word only... 👇 https://t.co/urtqDxQGWU"
ManCity,1598270684597305344,2022-12-01 11:00:00+00:00,402,33,"“In our neighbourhood, we can’t drink water from the tap, otherwise we risk getting ill. Through football, we can teach the kids about handwashing and germs."" - Nara, Young Leader, Buenos Aires.   Choose your #WaterHeroes 💧⚽️ @Xylem   Tap to vote! 👇"
ManCity,1598255634943574016,2022-12-01 10:00:12+00:00,528,38,Bringing the Premier League trophy back home! 🏠🏆  Laporte ABC: The latest documentary from City Studios ⤵️  CITY+ ▶️ https://t.co/L1JzXHB4hX @RecastTV ▶️ https://t.co/H4afKABf3v https://t.co/1II46Go0ej
ManCity,1598232143255457792,2022-12-01 08:26:51+00:00,7906,289,Group winners and ready for the Round of 16! 🇦🇷💪  @julianalvarezzz 🕷 https://t.co/IwiLARaHOa
ManCity,1598059046283939840,2022-11-30 20:59:01+00:00,16190,873,🇦🇷 @julianalvarezzz's goal helped Argentina secure a 2-0 win over Poland this evening 💪 https://t.co/TvzPTnRibU
ManCity,1598054219755720705,2022-11-30 20:39:51+00:00,53796,2058,El Araña 🤟🕷
ManCity,1598051128444612608,2022-11-30 20:27:34+00:00,48740,2620,VAMOSSS!! 🕷 https://t.co/zcsFP1WNqj
ManCity,1598039704993435649,2022-11-30 19:42:10+00:00,66144,2197,And he goes by the name of Alvarez! 🗣️ https://t.co/GgXFrxpHwT
ManCity,1598034135926378518,2022-11-30 19:20:02+00:00,570,33,"Countdown to the derby #3 ⏳  As the latest #WSL Manchester derby approaches, we look back at our memorable FA Cup triumph over United in 2020 💪"
ManCity,1598019722707992576,2022-11-30 18:22:46+00:00,3108,142,.@julianalvarezzz starts for Argentina! 🙌 https://t.co/cqMXv1FCS1
ManCity,1598017435231465472,2022-11-30 18:13:40+00:00,1722,83,Time to refresh your lock screens 📲  #WallpaperWednesday 🎨   Thread 👇 https://t.co/ATe0v41ol2
ManCity,1598006445567610880,2022-11-30 17:30:00+00:00,3248,116,💪🇪🇸 https://t.co/hPYSfMqZ32
ManCity,1597999707346726912,2022-11-30 17:03:14+00:00,1421,97,Your @nissansports Goal of the Month for November is... 🥁  This beauty from @PhilFoden against Brentford 🤩 https://t.co/AwOvEASyYA
ManCity,1597976248520609793,2022-11-30 15:30:01+00:00,2193,87,Sending birthday wishes to former City midfielder @NDJ_Official! 🎉🌟 https://t.co/PkaT10y5vh
ManCity,1597970787155197957,2022-11-30 15:08:19+00:00,1289,60,"In Qatar, @KevinDeBruyne stars in his third #FIFAWorldCup 🇧🇪✨  Read about his journey 👇"
ManCity,1597961368925257729,2022-11-30 14:30:53+00:00,370,23,"""In Australia, we roll from drought to floods. So along with @Xylem, Melbourne City are tackling issues through football sessions to teach kids about water"" - Blake, Young Leader 💬  Choose your #WaterHeroes 💦⚽️"
ManCity,1597954351150268416,2022-11-30 14:03:00+00:00,1415,128,From that Aguero moment to Tevez's screamer 💥  Take a look at our 𝗧𝗢𝗣 🔟 goals from Argentinian Blues! 🇦🇷 https://t.co/wrEU1TM0Zq
ManCity,1597944578241449989,2022-11-30 13:24:10+00:00,1387,67,We wish to make supporters aware that we will not be offering a one-day travel package for our Champions League away match at RB Leipzig.  Tap for details 👇
ManCity,1597939095480799232,2022-11-30 13:02:23+00:00,627,41,Playing their part in England's #FIFAWorldCup campaign 💪  This is our Three Lions' journey to Qatar ⤵️
ManCity,1597923954202906624,2022-11-30 12:02:13+00:00,1134,108,.@Laporte lifts on the lid on his crazy start to City life! 💨  Watch the full documentary here ⤵️ CITY+ ▶️ https://t.co/L1JzXHTdw5 @RecastTV ▶️ https://t.co/H4afKATohD https://t.co/OqjJvZSwVE
ManCity,1597918389842116608,2022-11-30 11:40:06+00:00,3780,98,Place in the R16: secured! 🔒🇳🇱 https://t.co/cvnT4mkzr8
ManCity,1597911923143704576,2022-11-30 11:14:24+00:00,1017,92,Counting down to 𝗗𝗘𝗥𝗕𝗬 𝗗𝗔𝗬! 🤩  Secure your tickets for @BarclaysWSL action at the Etihad ⤵️
ManCity,1597905936462618624,2022-11-30 10:50:37+00:00,2355,92,🦁 @PhilFoden 🦁  Tap to read 👇
ManCity,1597894178431766528,2022-11-30 10:03:54+00:00,530,36,"Let's hear your questions, City fans! 🤔  Chloe Kelly and Lauren Hemp share their answers in the latest episode of @etisalatAnd Brings You Closer! 🌟  Watch the full video ⤵️"
ManCity,1597886681470095360,2022-11-30 09:34:06+00:00,10047,413,A first #FIFAWorldCup goal for one of our own! 💥🏴󠁧󠁢󠁥󠁮󠁧󠁿 https://t.co/TdJxA4Gcgb
ManCity,1597702757565091841,2022-11-29 21:23:15+00:00,7618,369,Through to the knockouts! 🏴󠁧󠁢󠁥󠁮󠁧󠁿 https://t.co/JLivuIzQ3p
ManCity,1597689890300317703,2022-11-29 20:32:08+00:00,13097,596,Things you love to see! 💙 https://t.co/QNJYb0FPsl
ManCity,1597684800009404416,2022-11-29 20:11:54+00:00,27470,1508,GET IN PHIL!!!! https://t.co/3oJQ4lKf0f
ManCity,1597678722517446656,2022-11-29 19:47:45+00:00,10715,362,🦁💙 https://t.co/x7O7UH7hmO
ManCity,1597656272471408640,2022-11-29 18:18:33+00:00,6075,195,In the zone! 🦁 https://t.co/0yetV1ReOK
ManCity,1597651613333671936,2022-11-29 18:00:02+00:00,3645,146,Hard at work! ⚠️ https://t.co/71UmNEKJ5U
ManCity,1597648132866977792,2022-11-29 17:46:12+00:00,1481,96,"Three Lions 🦁🦁🦁  Starts for @kylewalker2, John Stones and @PhilFoden! 🏴󠁧󠁢󠁥󠁮󠁧󠁿 https://t.co/6qf3UeNG2g"
ManCity,1597612318678200321,2022-11-29 15:23:53+00:00,3737,139,At the heart of @OnsOranje's defence! ✨ https://t.co/UicqkNjxB3
ManCity,1597592094691848193,2022-11-29 14:03:31+00:00,1636,113,We bring three minutes of @kylewalker2 bossing it! 👊 https://t.co/1qLyrCIQxm
ManCity,1597588937869996032,2022-11-29 13:50:59+00:00,722,49,Top 🔟 Dutch goals! 🇳🇱  Tell us which one is your number 1️⃣ 👇 https://t.co/YtthdFesRw
ManCity,1597588217842511878,2022-11-29 13:48:07+00:00,627,45,In the XI! 💪  @NathanAke starts for The Netherlands in their #FIFAWorldCup match with Qatar 🇳🇱 https://t.co/aWisOP0L1t
ManCity,1597561117856870402,2022-11-29 12:00:26+00:00,1562,125,"This gets 𝗩𝗘𝗥𝗬 tense! 😬  It's @PhilFoden vs @Mahrez22 for the title of 'City Jenga champion', but who will come out on top? 👀 https://t.co/wMtSrC4fjc"
ManCity,1597553319287087111,2022-11-29 11:29:27+00:00,1130,96,https://t.co/cMC0ZaApR9 https://t.co/HdTxDM82Ss
ManCity,1597545912401657856,2022-11-29 11:00:01+00:00,881,50,Which one of these strikes gets your @NissanUK Goal of the Month vote? 🔥🏆  Tap to have your say 👇
ManCity,1597518274278719490,2022-11-29 09:10:11+00:00,1010,78,"Ahead of England's final group stage game against Wales, watch Kalvin's Spotlight! 💪 https://t.co/Aracpi2ATI"
ManCity,1597335690580463617,2022-11-28 21:04:40+00:00,5433,247,"Cancelo, @BernardoCSilva &amp; @rubendias secure a win against Uruguay, taking Portugal through to the knock-out stages of the World Cup! 💪🇵🇹 https://t.co/rCXYLv4OZ5"
ManCity,1597310647922225152,2022-11-28 19:25:09+00:00,12097,693,We will face Chelsea at home in the third round of the FA Cup 🏆 https://t.co/GMXFLQOEBY
ManCity,1597302694280335360,2022-11-28 18:53:33+00:00,889,48,"City trio @rubendias, @BernardoCSilva &amp; Cancelo start for Portugal! 🤩🇵🇹 https://t.co/M2c2QuSsSo"
ManCity,1597296769737424897,2022-11-28 18:30:00+00:00,1349,103,Take a look at Cancelo's recent best bits 💪 🇵🇹 https://t.co/a1gMpzJ9Ao
ManCity,1597289226713780224,2022-11-28 18:00:02+00:00,632,30,𝗠𝗢𝗡𝗗𝗔𝗬 𝗠𝗔𝗥𝗞𝗘𝗥 ✍️  Here's what's in store for the week ahead! 🤩
ManCity,1597266918590873600,2022-11-28 16:31:23+00:00,772,73,It’s time to walk into the light! ⚡️  @theweeknd is bringing the 'After Hours til Dawn' stadium tour to Manchester in June 2023! Tickets on sale this Friday at noon ⤵️
ManCity,1597259065024970753,2022-11-28 16:00:11+00:00,897,63,"Some new dates for your diaries, City fans! 🗓"
ManCity,1597256268925652992,2022-11-28 15:49:04+00:00,1029,104,"Over the years, we've been blessed with some unbelievable talent from Brazil! 🇧🇷  So, here's 𝐓𝐄𝐍 of the very best goals from our Brazilian Blues ⤵️ https://t.co/SuRjWUdHrH"
ManCity,1597247084671152129,2022-11-28 15:12:35+00:00,811,54,Akanji starts for Switzerland! 👊🇨🇭 https://t.co/IKIehNihit
ManCity,1597243919929991169,2022-11-28 15:00:00+00:00,2313,74,Preparing for the final group stage encounter! 👊🏴󠁧󠁢󠁥󠁮󠁧󠁿 https://t.co/80UZPZqsap
ManCity,1597236370401017862,2022-11-28 14:30:00+00:00,2971,126,Back in #FIFAWorldCup action tomorrow night! 👀🏴󠁧󠁢󠁥󠁮󠁧󠁿 https://t.co/evqe15snNs
ManCity,1597213722346504193,2022-11-28 13:00:00+00:00,330,28,"""This year, we have organised a football league tournament with a water education exhibition at the field where players get to learn about water issues and make a pledge to solve them.” - Mindy, Young Leader, Kuala Lumpur.  Choose your @Xylem #WaterHeroes 💧⚽️ Vote now! ⬇️"
ManCity,1597198621149118464,2022-11-28 12:00:00+00:00,691,52,All of the highlights from our win over Sunderland in the Conti Cup! 🙌 🔥 https://t.co/2PoxJizWU0
ManCity,1597191070797946881,2022-11-28 11:30:00+00:00,878,47,"#OnThisDay in 2015, goals from KDB, Delph and Kolarov secured a 3-1 victory over Southampton! 💪🤩 https://t.co/YmafcsjF5h"
ManCity,1597169821854175232,2022-11-28 10:05:34+00:00,549,28,"City fans, our Black Friday offers end 𝗧𝗢𝗗𝗔𝗬! 🚨  Discover the latest deals ⤵️"
ManCity,1596998091659710464,2022-11-27 22:43:10+00:00,4143,209,"Queen of the Jungle! 😍👑  Congratulations, @JillScottJS8! 💙 https://t.co/VSGxlD9HTb"
ManCity,1596975902667296770,2022-11-27 21:15:00+00:00,4825,173,🇩🇪 @IlkayGuendogan on the world stage! 🇩🇪 https://t.co/Dltjulr0BN
ManCity,1596972755450499072,2022-11-27 21:02:29+00:00,2788,146,🇪🇸 @Laporte x Rodrigo 🔥 https://t.co/1Fe06nq6GM
ManCity,1596924630883000322,2022-11-27 17:51:16+00:00,789,68,Rodrigo and @Laporte start for Spain! 🤩🇪🇸 https://t.co/6cqXy4rT7N
ManCity,1596924327760273408,2022-11-27 17:50:03+00:00,1267,81,🙌 @IlkayGuendogan starts for Germany! 🇩🇪 https://t.co/WfE0ifHzAa
ManCity,1596912524317933572,2022-11-27 17:03:09+00:00,637,59,"Gather an insight into @Laporte's incredible footballing journey so far in our latest documentary, out now! 🤩 ⬇️  CITY+ ▶️ https://t.co/L1JzXHSFGx @RecastTV ▶️ https://t.co/H4afKASQs5 https://t.co/jYkFXrtGjZ"
ManCity,1596909722502049792,2022-11-27 16:52:01+00:00,18257,503,On the international stage 🇧🇪 https://t.co/e2d4vIvqJc
ManCity,1596895700360790017,2022-11-27 15:56:18+00:00,892,50,2️⃣ wins and 9️⃣ goals to start our Conti Cup defence! 🙌 https://t.co/yVW1bYlgLu
ManCity,1596839795913023488,2022-11-27 12:14:09+00:00,1642,127,KDB starts for Belgium! 🙌🇧🇪 https://t.co/8Z5hHBZjue
ManCity,1596821132946149376,2022-11-27 11:00:00+00:00,944,66,"2 WEEKS TO GO! 👀 🙌  What's your score prediction? 🤔  Don't miss out, buy your tickets now ⤵️"
ManCity,1596813583014252545,2022-11-27 10:30:00+00:00,694,104,"In Cape Coast, Ghana, Emmanuella and Albert are tackling water scarcity, improving access to safe water and sanitation. Will Cape Coast be your @Xylem #WaterHeroes? 🇬🇭 💦  Vote now for a chance to win a signed Haaland shirt! ⬇️"
ManCity,1596806035804590080,2022-11-27 10:00:00+00:00,3760,295,A family of ballers! 🤩 💙 @julianalvarezzz  Get to know the Alvarez brothers and their footballing talents 🙌 ⬇️ https://t.co/x0LX9seAyz
ManCity,1596798486061752320,2022-11-27 09:30:00+00:00,4059,405,"Ohhhhh, Kevin De Bruyne! 🤩 👏  Tell us your favourite KDB moment so far! 👇 https://t.co/QyrvbhReQ1"
